name	type	kingdom	P156T_rna	P160T_rna	P180T_rna	P193T_rna	P198T_rna	P223T_rna	P229T_rna	P268T_rna	P270T_rna	P303T_rna	P368T_rna
Tatumella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	3.921090258533915e-05	0.0	0.000100748166996	0.0001490173261568	0.0	0.0
Teleaulax	genus	Eukaryota	0.0	0.0043359143297811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0022434457640459
Tenacibaculum	genus	Bacteria	0.0	0.0	0.0032240759277033	0.0602968028548145	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tepidimonas	genus	Bacteria	0.0065421685400675	0.0010839785824452	0.0089639080717206	0.0380821912767249	0.0	0.0	0.0004169519637529	0.00361139107903	0.0	0.0	0.0
Teredinibacter	genus	Bacteria	0.0	0.0021679571648905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Terrabacter	genus	Bacteria	0.0	0.003839090812827	0.0044778832329212	0.0638355249939546	0.0	0.0077811857797128	0.0018394939577337	0.001289782528225	0.0	0.0	0.0
Terrimicrobium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0147432993720875	0.0469070959222108	0.0	0.0	0.0	0.0
Terrimonas	genus	Bacteria	0.0047975902627162	0.0010839785824452	0.0263299534095771	0.0	0.0	0.0036858248430218	0.0	0.00103182602258	0.003419947635299	0.0019177400011147	0.0091981276325883
Tersicoccus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0002343497673458	0.0	0.000223367123439	0.0	0.0058086705890064	0.0005479257146042	0.0
Tetrasphaera	genus	Bacteria	0.0	0.0214013757469773	0.0232471567109069	0.0008815322054797	0.0	0.0196461746593074	0.0110086546510789	0.010058791887155	0.0007599883633997	0.0	0.0
Thalassiosira	genus	Eukaryota	0.0	0.1245555913764298	0.0	0.0	0.0	0.0055287372645328	0.0034398537009621	0.0	0.0136797905411962	0.0019177400011147	0.0128624223805299
Thalassobacillus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0006639910074798	0.0	0.0	0.0	0.0	0.0	0.0
Thalassobacter	genus	Bacteria	0.0	0.0014091721571788	0.0	0.0	0.0002845675746342	0.0	0.0001954462330092	0.0	0.0	0.0	0.0
Thalassobium	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00051591301129	0.0	0.0	0.0
Thalassobius	genus	Bacteria	0.0	0.001529614221895	0.0	0.0	0.0	0.0	0.0001954462330092	0.0	0.0	0.0	0.0
Thauera	genus	Bacteria	0.0	0.0027873734977164	0.0025843783230002	0.0006347031879454	0.0	0.0050261247859389	0.0	0.0	0.0	0.0027396285730211	0.0016825843230344
Thermicanus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0159357841795153	0.0	0.0	0.0	0.0	0.0	0.0
Thermobifida	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00206365204516	0.0	0.0	0.0
Thermocrispum	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.00012709740838	0.0001042379909382	0.0	0.0	0.0	0.0
Thermomonas	genus	Bacteria	0.001010019002677	0.0	0.0002480058405925	0.0	0.0	0.0	0.0007938123925297	0.0010662202233326	0.0	0.0	0.0
Thermus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033651686460688
Thioalkalivibrio	genus	Bacteria	0.0	0.0012194759052509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiobacillus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0073716496860437	0.0	0.0	0.0075998836339979	0.0	0.0
Thioclava	genus	Bacteria	2.8704278786835284	0.696285407686277	0.7432058984026823	0.8465450244913852	0.7055927260232724	0.1856777427567263	0.6100534039826389	0.3558440037726159	1.2346267401753703	0.1000627517187276	0.9677540137456736
Thiohalocapsa	genus	Bacteria	0.0	0.034687314638249	0.0064481518554066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiolapillus	genus	Bacteria	0.0	0.0686971426624697	0.0016120379638516	0.0	0.0013279820149596	0.0	0.0018241648414193	0.0	0.0191580399940364	0.0	0.0016825843230344
Thiomonas	genus	Bacteria	0.0	0.0	0.0012896303710813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thiorhodovibrio	genus	Bacteria	0.0	0.0032519357473358	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Timonella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tolumonas	genus	Bacteria	0.0	0.0	0.0	0.0222146115780895	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Tolypocladium	genus	Fungi	0.0	0.0008129839368339	0.0	0.0	0.0016362635541466	0.0	0.0	0.0	0.0	0.0	0.0
Tolypothrix	genus	Bacteria	0.0122605084491636	0.0072084575732611	0.00478810133694	0.0	0.0	0.0061430414050364	0.0048590940391213	0.0060435524179686	0.0006333236361664	0.0030683840017836	0.0
Toxarium	genus	Eukaryota	0.0	0.0009291244992388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Trabulsiella	genus	Bacteria	0.0	0.0001000595614564	3.748925497329424e-05	4.469740760178979e-05	0.0	0.0002047680468345	0.0	0.0001045718417008	0.0	0.0	4.1038642025230345e-05
Treponema	genus	Bacteria	0.0095951805254324	0.0292674217260226	0.0290166833493299	0.079337898493177	0.1195183813463655	0.0589731974883502	0.4503081208532244	0.00309547806774	0.0	0.0115064400066886	0.1043202280281356
Trichococcus	genus	Bacteria	0.0	0.0678722198006892	0.9620490699276458	0.5583059486883799	0.7188886767978198	0.1548309707272267	0.2440946726451769	0.3401220693932288	0.2825375265042463	0.9866935895833278	0.0801440929710901
Trichoderma	genus	Fungi	0.0	0.0113817751156754	0.0	0.0	0.0261138177655987	0.0	0.0	0.0	0.0	0.0	0.0
Trichomonas	genus	Eukaryota	0.0	0.0	0.0	0.0	0.0	0.0	0.0062542794562947	0.0	0.0	0.0	0.0
Tropicibacter	genus	Bacteria	0.0	0.0	0.0002930978116093	0.0	0.0	0.0006910921580666	9.197469788668784e-05	0.000309547806774	0.0001727246280454	0.0	0.0
Truepera	genus	Bacteria	0.0	0.0	0.0	0.0	0.0159357841795153	0.0	0.0	0.0	0.0037999418169989	0.0	0.0
Tsukamurella	genus	Bacteria	0.0	0.0	0.0064481518554066	0.0158675796986354	0.0119518381346365	0.0	0.0031271397281473	0.0061909561354801	0.0	0.0	0.0437471923988955
Turicella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154773903387	0.0	0.0	0.0014471457840603
Turicibacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Turneriella	genus	Bacteria	0.0	0.0	0.0	0.0063470318794541	0.0	0.0	0.0	0.0	0.0	0.0	0.0403820237528267
Ulnaria	genus	Eukaryota	0.0	0.0719610444071442	0.0	0.00391400299233	0.0	0.0	0.0088776022282406	0.002837521562095	0.0	0.0	0.0069546818685423
Ureaplasma	genus	Bacteria	0.0	0.0	0.9091894116123388	0.0095205478191812	0.0	0.199034541523182	0.1094498904851587	11.351118074402786	0.1481977308629593	0.0997224800579681	0.0
Vagococcus	genus	Bacteria	0.0	0.0575436148851707	0.6866882006109956	0.4699992720169825	0.5755494983707309	0.1120622388880191	0.250345179044564	0.2691507270650489	0.2267818478536035	0.8697078360580593	0.0655351559074663
Variovorax	genus	Bacteria	0.0430913791744478	0.0794211641651339	0.1026092868508384	0.1612801141276366	0.0258345895116547	0.0409445210494535	0.0416219121481164	0.0242361184194438	0.03002178541612	0.0047566508403718	0.0409975100787371
Veillonella	genus	Bacteria	0.0	2.237331794167062	2.8500831200897485	5.004634636949597	5.79664149529872	2.2925830523596176	1.319652965278199	11.70709805219295	7.789880724847821	21.54389117252332	1.978719163888508
Verminephrobacter	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001474037175114	0.0	0.0	0.0002804307205057
Verrucosispora	genus	Bacteria	0.0	0.0015795116487059	0.0023213641924512	0.0	0.0001991973022439	0.0060661974698766	0.0013104204575093	0.0007128979792371	0.0	0.0	0.0002926233605277
Vibrio	genus	Bacteria	0.0	0.0065038714946716	0.0	0.0063470318794541	0.0079678920897576	0.0	0.0	0.0	0.0	0.0	0.0
Virgibacillus	genus	Bacteria	0.0	0.0	0.0	0.0	0.0013279820149596	0.0	0.0	0.0	0.0	0.0	0.0
Viridibacillus	genus	Bacteria	0.0	0.0002322811248097	0.0	0.001802103694345	0.0	0.0005265464061459	0.0002680405481269	0.0	0.0010856976619997	0.0	0.0
Vogesella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009826955761176	0.0	0.0
Wenxinia	genus	Bacteria	0.0	0.0107333236422483	0.0003582306586337	0.0012405562309842	0.0015004472117076	0.0	0.0002842854298315	0.0034824128262075	0.0353078315141233	0.0014644560008512	0.0020814936685194
Wenyingzhuangia	genus	Bacteria	0.0	0.0130077429893433	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Wenzhouxiangella	genus	Bacteria	0.0	0.0069103634630886	0.0	0.0	0.0	0.0	0.0	0.0	0.0189997090849947	0.0	0.0
Williamsia	genus	Bacteria	0.0	0.0186957693669107	0.0018308145446601	0.0003526128821918	0.0	0.0018429124215109	0.0060404579364214	0.0001719710037633	0.0022734694631617	0.0	0.0001979510968275
Woeseia	genus	Bacteria	0.0	0.0015988684091067	0.0	0.0063470318794541	0.0	0.0	0.0	0.00309547806774	0.0037999418169989	0.0	0.0269213491685511
Wolinella	genus	Bacteria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067303372921377
Xanthobacter	genus	Bacteria	0.0	0.0585348434520452	0.0085975358072088	0.0042313545863027	0.0	0.0049144331240291	0.0083390392750597	0.0650050394225411	0.0001266647272332	0.0	0.0025238764845516
Xanthomonas	genus	Bacteria	0.0053393952424277	0.009277581396811	0.0222465291394545	0.0819824951096162	0.0012394498806289	0.0181843137688948	0.0030715000894807	0.015646379801841	0.0	0.0089494533385356	0.0044121100026236
Xenophilus	genus	Bacteria	0.0005050095013385	0.0019797995272509	0.0035064132082002	0.0020829268706567	0.0	0.0035666870703181	0.0007900142471109	0.003846102700195	0.0	0.0	0.0
Xylophilus	genus	Bacteria	0.0037312116436263	0.0279487463763198	0.0201811710093062	0.0768112644095593	0.0063924832446466	0.0438424344224471	0.0350111800317806	0.020700583470774	0.0132000420871331	0.0093756177832277	0.0016355278395332
Yonghaparkia	genus	Bacteria	0.0	0.0002322811248097	0.0002080048985615	0.0074002667795022	0.0	0.0	0.0006080549471397	0.0	0.0344158929864741	0.0	0.0
