type	name	kingdom	P1492N_rna	P1492T_rna
species	Pseudomonas_sp._S1E40	Bacteria	0.0041444172265487	0.0054144792713028
species	Pseudomonas_sp._S3E12	Bacteria	0.0041444172265487	0.0054144792713028
species	Pseudomonas_sp._St29	Bacteria	0.0028328994940144	0.0032501164748317
species	Pseudomonas_sp._StFLB209	Bacteria	0.0008709167403596	0.00217094346649
species	Pseudomonas_sp._TAA207	Bacteria	0.0049005580229095	0.0
species	Pseudomonas_sp._TAD18	Bacteria	0.0049940374583685	0.0
species	Pseudomonas_sp._TCU-HL1	Bacteria	0.0716731882869567	0.0032955498542543
species	Pseudomonas_sp._TJI-51	Bacteria	0.0056748964972918	0.0189181148445742
species	Pseudomonas_sp._TKP	Bacteria	0.0081319194883712	0.0038822717357096
species	Pseudomonas_sp._TTU2014-066ASC	Bacteria	0.0251297790311396	0.0003780728027241
species	Pseudomonas_sp._TTU2014-080ASC	Bacteria	0.3198780296529425	3.204006802747242e-05
species	Pseudomonas_sp._TTU2014-096BSC	Bacteria	0.0252232584665986	0.0003780728027241
species	Pseudomonas_sp._URMO17WK12:I3	Bacteria	0.0053399285202304	0.0189181148445742
species	Pseudomonas_sp._UW4	Bacteria	0.0019249871754237	0.0019812537647578
species	Pseudomonas_sp._VLB120	Bacteria	0.0697872910228546	0.0018682850743043
species	Pseudomonas_sp._WCHP16	Bacteria	0.0049862376013995	0.0004613769795956
species	Pseudomonas_sp._WCS374	Bacteria	0.0001389792620177	0.0015921087086661
species	Pseudomonas_sp._p21	Bacteria	0.0699882718090914	0.0018682850743043
species	Pseudomonas_synxantha	Bacteria	0.0001389792620177	0.0016641988617279
species	Pseudomonas_syringae	Bacteria	0.0011187370611193	0.0013387194243705
species	Pseudomonas_syringae_group_genomosp._3	Bacteria	0.0010528417213696	0.0012681004989222
species	Pseudomonas_syringae_group_genomosp._7	Bacteria	0.0010528417213696	0.0012122887675195
species	Pseudomonas_taeanensis	Bacteria	0.0004121562500364	0.0048222145277451
species	Pseudomonas_tolaasii	Bacteria	0.0001389792620177	0.0015921087086661
species	Pseudomonas_toyotomiensis	Bacteria	0.1750945526529715	0.0011696213808963
species	Pseudomonas_trivialis	Bacteria	0.0001389792620177	0.0015921087086661
species	Pseudomonas_veronii	Bacteria	0.0081319194883712	0.0038822717357096
species	Pseudomonas_versuta	Bacteria	0.0010528417213696	0.0012681004989222
species	Pseudomonas_viridiflava	Bacteria	0.0005359487632982	0.0018825828542427
species	Pseudomonas_weihenstephanensis	Bacteria	0.0049005580229095	0.0
species	Pseudomonas_xanthomarina	Bacteria	0.0252232584665986	0.0003780728027241
species	Pseudonocardia_sp._P2	Bacteria	0.0008114998015713	0.0004943324781381
species	Pseudooceanicola_atlanticus	Bacteria	0.1167494865032967	0.1328509755770094
species	Pseudooceanicola_batsensis	Bacteria	0.1167494865032967	0.1305440906790314
species	Pseudooceanicola_nanhaiensis	Bacteria	0.0652027837486994	0.0723964728712987
species	Pseudorhizobium_pelagicum	Bacteria	0.0003654196113397	0.0038623788226758
species	Pseudorhodobacter_psychrotolerans	Bacteria	0.0	0.0001730163673483
species	Pseudorhodoferax_sp._Leaf265	Bacteria	0.0284217129835511	0.0004325409183708
species	Pseudorhodoferax_sp._Leaf267	Bacteria	0.026507610257486	0.0002661790266897
species	Pseudorhodoferax_sp._Leaf274	Bacteria	0.0284217129835511	0.0004325409183708
species	Pseudoruegeria_marinistellae	Bacteria	0.523681858826777	0.5950455567195932
species	Pseudoxanthomonas_dokdonensis	Bacteria	0.0	0.003460327346967
species	Pseudoxanthomonas_mexicana	Bacteria	0.2518959187501671	0.004613769795956
species	Pseudoxanthomonas_sp._GW2	Bacteria	0.0003654196113397	0.0
species	Pseudoxanthomonas_sp._J31	Bacteria	0.0003654196113397	0.0
species	Pseudoxanthomonas_sp._J35	Bacteria	0.0001827098056698	0.0
species	Pseudoxanthomonas_sp._Root630	Bacteria	0.2317978401264835	0.004613769795956
species	Pseudoxanthomonas_sp._Root65	Bacteria	0.2518959187501671	0.004613769795956
species	Pseudoxanthomonas_suwonensis	Bacteria	0.0013363412839814	0.0
species	Psychrobacter_alimentarius	Bacteria	0.0020098078623683	0.0
species	Psychrobacter_sp._P11G5	Bacteria	0.0020098078623683	0.0
species	Psychrobacter_sp._P2G3	Bacteria	0.0020098078623683	0.0
species	Psychrobacter_sp._SHUES1	Bacteria	0.0020098078623683	0.0
species	Ralstonia_insidiosa	Bacteria	0.0142774662430583	0.0055237909488921
species	Ralstonia_pickettii	Bacteria	0.0404049684538469	0.0205185427857493
species	Ralstonia_sp._5_2_56FAA	Bacteria	0.0404049684538469	0.0205185427857493
species	Ralstonia_sp._5_7_47FAA	Bacteria	0.0404049684538469	0.0205185427857493
species	Ralstonia_sp._A12	Bacteria	0.0093791033577189	0.0020185242857307
species	Ralstonia_sp._AU12-08	Bacteria	0.0137032354252387	0.0045351259926158
species	Ralstonia_sp._MD27	Bacteria	0.0137032354252387	0.0045351259926158
species	Ralstonia_sp._NT80	Bacteria	0.0137032354252387	0.0045351259926158
species	Ralstonia_sp._UNC404CL21Col	Bacteria	0.0404049684538469	0.0205185427857493
species	Ramlibacter_sp._Leaf400	Bacteria	0.0011582644241785	0.0006987199450606
species	Ramlibacter_tataouinensis	Bacteria	0.0004274252014991	0.0011312608634315
species	Raoultella_ornithinolytica	Bacteria	0.000635140659887	3.68119930528408e-05
species	Raoultella_terrigena	Bacteria	0.0010864653111526	3.68119930528408e-05
species	Rathayibacter_sp._Leaf296	Bacteria	0.0	0.0005767212244945
species	Rathayibacter_sp._Leaf299	Bacteria	0.0	0.0005767212244945
species	Rathayibacter_sp._VKM_Ac-2630	Bacteria	0.0	0.0005767212244945
species	Rathayibacter_tanaceti	Bacteria	0.0	0.0005767212244945
species	Rathayibacter_tritici	Bacteria	0.0	0.0005767212244945
species	Rheinheimera_sp._KL1	Bacteria	0.221078864860519	0.2560642236755612
species	Rhizobacter_sp._OV335	Bacteria	0.0074582368057837	0.0039474913306752
species	Rhizobacter_sp._Root1221	Bacteria	0.0074582368057837	0.0039474913306752
species	Rhizobacter_sp._Root1238	Bacteria	0.0074582368057837	0.0039474913306752
species	Rhizobacter_sp._Root16D2	Bacteria	0.0074582368057837	0.0039474913306752
species	Rhizobacter_sp._Root29	Bacteria	0.0074582368057837	0.0039474913306752
species	Rhizobacter_sp._Root404	Bacteria	0.0073905024013829	0.0028099066906715
species	Rhizobiales_bacterium_CCH10-E5	Bacteria	0.0	0.001153442448989
species	Rhizobiales_bacterium_CCH3-A5	Bacteria	0.0	0.001153442448989
species	Rhizobiales_bacterium_CCH8-D1	Bacteria	0.0	0.001153442448989
species	Rhizobium_acidisoli	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_aegyptiacum	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_alamii	Bacteria	0.0025120889913025	0.0
species	Rhizobium_bangladeshense	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_ecuadorense	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_etli	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_favelukesii	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_freirei	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_gallicum	Bacteria	0.0010194677562738	0.0
species	Rhizobium_grahamii	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_hainanense	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_laguerreae	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_leguminosarum	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_leucaenae	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_marinum	Bacteria	0.0003654196113397	0.0038623788226758
species	Rhizobium_mesoamericanum	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_mongolense	Bacteria	0.0010194677562738	0.0
species	Rhizobium_nepotum	Bacteria	0.0024752720488556	0.0
species	Rhizobium_phaseoli	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_selenitireducens	Bacteria	0.0023593396645193	0.0
species	Rhizobium_sophorae	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._2MFCol3.1	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._AAP116	Bacteria	0.0028775086026422	0.0
species	Rhizobium_sp._AAP43	Bacteria	0.0023750566370501	0.0002035486674686
species	Rhizobium_sp._AC27/96	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._AC44/96	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._AP16	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._BR10423	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._CCGE_510	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._CF048	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._CF080	Bacteria	0.0029072814032816	0.0197610885059943
species	Rhizobium_sp._CF122	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._CF142	Bacteria	0.0025120889913025	0.0
species	Rhizobium_sp._CF394	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._GHKF11	Bacteria	0.0028466537151257	0.0232343551112032
species	Rhizobium_sp._H41	Bacteria	0.0028466537151257	0.0232343551112032
species	Rhizobium_sp._IRBG74	Bacteria	0.0028466537151257	0.0232343551112032
species	Rhizobium_sp._Leaf155	Bacteria	0.0029072814032816	0.0195224452406863
species	Rhizobium_sp._Leaf202	Bacteria	0.0029072814032816	0.0196417668733403
species	Rhizobium_sp._Leaf262	Bacteria	0.0029072814032816	0.0195224452406863
species	Rhizobium_sp._Leaf306	Bacteria	0.0019927656563838	0.0086012293396261
species	Rhizobium_sp._Leaf321	Bacteria	0.0019927656563838	0.0086012293396261
species	Rhizobium_sp._Leaf341	Bacteria	0.0013555888807763	0.0005326033796714
species	Rhizobium_sp._Leaf371	Bacteria	0.0013555888807763	0.0005326033796714
species	Rhizobium_sp._Leaf383	Bacteria	0.0013555888807763	0.0005326033796714
species	Rhizobium_sp._Leaf384	Bacteria	0.0013555888807763	0.0005326033796714
species	Rhizobium_sp._Leaf68	Bacteria	0.0029072814032816	0.0195224452406863
species	Rhizobium_sp._N113	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N1314	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N1341	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N324	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N541	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N621	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N6212	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N731	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N741	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N871	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._N941	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._OK494	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._OV201	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._P44RR-XXIV	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._PDO1-076	Bacteria	0.0024752720488556	0.0
species	Rhizobium_sp._RSm-3	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._RU33A	Bacteria	0.0028775086026422	0.0
species	Rhizobium_sp._Root1203	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._Root1220	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._Root1240	Bacteria	0.002388238531787	0.0126489897783439
species	Rhizobium_sp._Root274	Bacteria	0.002388238531787	0.0126489897783439
species	Rhizobium_sp._Root482	Bacteria	0.0014705392527256	0.0105197512777843
species	Rhizobium_sp._Root491	Bacteria	0.0024752720488556	0.0
species	Rhizobium_sp._Root564	Bacteria	0.0029072814032816	0.0196417668733403
species	Rhizobium_sp._Root651	Bacteria	0.0024752720488556	0.0
species	Rhizobium_sp._Root708	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_sp._S41	Bacteria	0.0028466537151257	0.0232343551112032
species	Rhizobium_sp._TBD182	Bacteria	0.0024752720488556	0.0
species	Rhizobium_sp._UR51a	Bacteria	0.0028466537151257	0.0232343551112032
species	Rhizobium_sp._WYCCWR10014	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._WYCCWR10015	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._YK2	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._YR060	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_sp._YR519	Bacteria	0.0	6.528919522579295e-05
species	Rhizobium_taibaishanense	Bacteria	0.0020889416719159	0.0136715424138144
species	Rhizobium_tropici	Bacteria	0.00020613413973	6.528919522579295e-05
species	Rhizobium_vignae	Bacteria	0.000804918275277	0.0005898285250512
species	Rhodobacter_capsulatus	Bacteria	0.0	0.0058825564898439
species	Rhodobacter_johrii	Bacteria	0.0	0.0008650818367417
species	Rhodobacter_sp._AKP1	Bacteria	0.0	0.0008650818367417
species	Rhodobacter_sp._CCB-MM2	Bacteria	0.0	0.0115344244898901
species	Rhodobacter_sp._LPB0142	Bacteria	0.0217059249135782	0.0004986310214263
species	Rhodobacter_sphaeroides	Bacteria	0.0	0.0008650818367417
species	Rhodobacteraceae_bacterium_EhC02	Bacteria	0.0	0.0008650818367417
species	Rhodobacteraceae_bacterium_O3.65	Bacteria	0.0	0.0008650818367417
species	Rhodobacteraceae_bacterium_PD-2	Bacteria	0.0027563079255337	0.001740462266778
species	Rhodococcus_erythropolis	Bacteria	0.0017226924534585	0.0
species	Rhodococcus_fascians	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_kyotonensis	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._008	Bacteria	0.0017226924534585	0.0
species	Rhodococcus_sp._1139	Bacteria	0.0017226924534585	0.0
species	Rhodococcus_sp._311R	Bacteria	0.0017226924534585	0.0
species	Rhodococcus_sp._AJR001	Bacteria	0.0017226924534585	0.0
species	Rhodococcus_sp._B7740	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._CUA-806	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._JG-3	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._Leaf233	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._Leaf278	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._PBTS_2	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._PML026	Bacteria	0.0102723512965493	0.0
species	Rhodococcus_sp._YH3-3	Bacteria	0.0017226924534585	0.0
species	Rhodococcus_sp._YL-1	Bacteria	0.0017226924534585	0.0
species	Rhodocyclaceae_bacterium_Paddy-1	Bacteria	0.0010718975265964	0.0003460327346967
species	Rhodoferax_antarcticus	Bacteria	0.0020759560277927	0.0013820146514524
species	Rhodoferax_fermentans	Bacteria	0.0020759560277927	0.0013820146514524
species	Rhodoferax_ferrireducens	Bacteria	0.0029388169511973	0.0014468379112975
species	Rhodoferax_saidenbachensis	Bacteria	0.0029388169511973	0.0014468379112975
species	Rhodoferax_sp._DCY110	Bacteria	0.0030498301639564	0.002602579480064
species	Rhodoluna_lacicola	Bacteria	0.0	0.0686572886302984
species	Rhodomonas_salina	Eukaryota	0.0120588471742101	0.005767212244945
species	Rhodoplanes_sp._Z2-YC6860	Bacteria	0.0	0.003460327346967
species	Rhodopseudomonas_palustris	Bacteria	0.0	0.0073648133834062
species	Rhodopseudomonas_sp._AAP120	Bacteria	0.0	0.0073648133834062
species	Rhodovulum_sulfidophilum	Bacteria	0.2762038888985443	0.3094718026154794
species	Rickettsia_aeschlimannii	Bacteria	0.0	0.000209716808907
species	Rickettsia_africae	Bacteria	0.0	0.000209716808907
species	Rickettsia_akari	Bacteria	0.0	0.000209716808907
species	Rickettsia_amblyommatis	Bacteria	0.0	0.000209716808907
species	Rickettsia_argasii	Bacteria	0.0	0.000209716808907
species	Rickettsia_asembonensis	Bacteria	0.0	0.000209716808907
species	Rickettsia_australis	Bacteria	0.0	0.000209716808907
species	Rickettsia_bellii	Bacteria	0.0	0.000209716808907
species	Rickettsia_buchneri	Bacteria	0.0	0.000209716808907
species	Rickettsia_canadensis	Bacteria	0.0	0.000209716808907
species	Rickettsia_conorii	Bacteria	0.0	0.000209716808907
species	Rickettsia_endosymbiont_of_Ixodes_pacificus	Bacteria	0.0	0.000209716808907
species	Rickettsia_endosymbiont_of_Ixodes_scapularis	Bacteria	0.0	0.000209716808907
species	Rickettsia_felis	Bacteria	0.0	0.000209716808907
species	Rickettsia_heilongjiangensis	Bacteria	0.0	0.000209716808907
species	Rickettsia_helvetica	Bacteria	0.0	0.000209716808907
species	Rickettsia_hoogstraalii	Bacteria	0.0	0.000209716808907
species	Rickettsia_japonica	Bacteria	0.0	0.000209716808907
species	Rickettsia_massiliae	Bacteria	0.0	0.000209716808907
species	Rickettsia_monacensis	Bacteria	0.0	0.000209716808907
species	Rickettsia_montanensis	Bacteria	0.0	0.000209716808907
species	Rickettsia_parkeri	Bacteria	0.0	0.000209716808907
species	Rickettsia_philipii	Bacteria	0.0	0.000209716808907
species	Rickettsia_prowazekii	Bacteria	0.0	0.000209716808907
species	Rickettsia_raoultii	Bacteria	0.0	0.000209716808907
species	Rickettsia_rhipicephali	Bacteria	0.0	0.000209716808907
species	Rickettsia_rickettsii	Bacteria	0.0	0.000209716808907
species	Rickettsia_sibirica	Bacteria	0.0	0.000209716808907
species	Rickettsia_slovaca	Bacteria	0.0	0.000209716808907
species	Rickettsia_sp._Tenjiku01	Bacteria	0.0	0.000209716808907
species	Rickettsia_tamurae	Bacteria	0.0	0.000209716808907
species	Rickettsia_typhi	Bacteria	0.0	0.000209716808907
species	Riemerella_anatipestifer	Bacteria	0.0	0.0002883606122472
species	Robiginitalea_biformata	Bacteria	0.0442157729721038	0.0
species	Robinsoniella_peoriensis	Bacteria	0.0	0.0028836061224725
species	Robinsoniella_sp._KNHs210	Bacteria	0.0	0.0028836061224725
species	Roseateles_depolymerans	Bacteria	0.0053880171691387	0.004868201333359
species	Roseburia_faecis	Bacteria	0.0046895516788594	0.0123995063266319
species	Roseburia_hominis	Bacteria	0.0020098078623683	0.0077857365306758
species	Roseburia_intestinalis	Bacteria	0.0020098078623683	0.0077857365306758
species	Roseburia_sp._499	Bacteria	0.0	0.0103809820409011
species	Roseburia_sp._831b	Bacteria	0.0046895516788594	0.0123995063266319
species	Roseimaritima_ulvae	Bacteria	0.040196157247367	0.0
species	Roseivivax_lentus	Bacteria	0.0013781539627668	0.0
species	Roseomonas_gilardii	Bacteria	0.0016078462898946	0.0
species	Roseomonas_mucosa	Bacteria	0.0016078462898946	0.0
species	Roseomonas_sp._B5	Bacteria	0.0016078462898946	0.0
species	Roseomonas_sp._TAS13	Bacteria	0.0016078462898946	0.0
species	Roseovarius_pacificus	Bacteria	0.0127842909263299	0.0
species	Roseovarius_tolerans	Bacteria	0.0008114998015713	0.0004943324781381
species	Rothia_aeria	Bacteria	0.0017226924534585	0.000300898030171
species	Rothia_dentocariosa	Bacteria	0.0104318598570547	0.0
species	Rothia_mucilaginosa	Bacteria	0.0158754520037581	0.8371323826349409
species	Rothia_sp._HMSC036D11	Bacteria	0.0104318598570547	0.0
species	Rothia_sp._HMSC058E10	Bacteria	0.0104318598570547	0.0
species	Rothia_sp._HMSC061C12	Bacteria	0.0158754520037581	0.8371323826349409
species	Rothia_sp._HMSC061D12	Bacteria	0.0074708009429449	0.3799617230351269
species	Rothia_sp._HMSC061E04	Bacteria	0.0158754520037581	0.8329867307160096
species	Rothia_sp._HMSC064D08	Bacteria	0.0104318598570547	0.0
species	Rothia_sp._HMSC064F07	Bacteria	0.0074708009429449	0.3772099389068247
species	Rothia_sp._HMSC065B04	Bacteria	0.0158754520037581	0.8371323826349409
species	Rothia_sp._HMSC065C03	Bacteria	0.0074708009429449	0.3793850018106325
species	Rothia_sp._HMSC065C12	Bacteria	0.0074708009429449	0.3797310345453291
species	Rothia_sp._HMSC066G07	Bacteria	0.0158754520037581	0.8371323826349409
species	Rothia_sp._HMSC068E02	Bacteria	0.0158754520037581	0.8371323826349409
species	Rothia_sp._HMSC068F09	Bacteria	0.0005481294170095	0.0281303185721423
species	Rothia_sp._HMSC069C01	Bacteria	0.0104318598570547	0.0
species	Rothia_sp._HMSC069C04	Bacteria	0.0074708009429449	0.3790389690759357
species	Rothia_sp._HMSC069C10	Bacteria	0.0158754520037581	0.8329867307160096
species	Rothia_sp._HMSC069D01	Bacteria	0.0158754520037581	0.8371323826349409
species	Rothia_sp._HMSC071B01	Bacteria	0.0158754520037581	0.8371323826349409
species	Rothia_sp._HMSC071C12	Bacteria	0.0158754520037581	0.8329867307160096
species	Rothia_sp._HMSC072B03	Bacteria	0.0005481294170095	0.0281303185721423
species	Rothia_sp._HMSC072E10	Bacteria	0.0005481294170095	0.0281303185721423
species	Rothia_sp._HMSC073B08	Bacteria	0.0074708009429449	0.3807691327494192
species	Rothia_sp._HMSC075F09	Bacteria	0.0074708009429449	0.3815600647144402
species	Rothia_sp._HMSC076D04	Bacteria	0.0158754520037581	0.8329867307160096
species	Rothia_sp._HMSC078H08	Bacteria	0.0005481294170095	0.0281303185721423
species	Rothia_sp._HMSC08A08	Bacteria	0.0104318598570547	0.0
species	Roundia_cardiophora	Eukaryota	0.0572795240774981	0.0017301636734835
species	Rubellimicrobium_mesophilum	Bacteria	0.0208445786868489	0.0077261837955378
species	Rubripirellula_obstinata	Bacteria	0.0522550044215772	0.0
species	Rubritepida_flocculans	Bacteria	0.0176863091888415	0.0
species	Rubrivivax_benzoatilyticus	Bacteria	0.001287566748191	0.0021199258197078
species	Rubrivivax_gelatinosus	Bacteria	0.001287566748191	0.0021199258197078
species	Ruegeria_pomeroyi	Bacteria	0.0027563079255337	0.001740462266778
species	Ruegeria_sp._ANG-S4	Bacteria	0.1941527076834433	0.0014418030612362
species	Ruegeria_sp._PBVC088	Bacteria	0.004766115787902	0.0054192988975597
species	Ruegeria_sp._ZGT108	Bacteria	0.1930042460478042	0.0014418030612362
species	Rufibacter_sp._DG15C	Bacteria	0.0160784628989468	0.0
species	Ruminiclostridium_thermocellum	Bacteria	0.0	0.0017301636734835
species	Ruminococcaceae_bacterium_Marseille-P2935	Bacteria	0.0	0.0173016367348352
species	Ruminococcus_bicirculans	Bacteria	0.0040196157247367	0.0173016367348352
species	Ruminococcus_callidus	Bacteria	0.0040196157247367	0.0178783579593297
species	Ruminococcus_champanellensis	Bacteria	0.0160784628989468	0.0726668742863079
species	Ruminococcus_flavefaciens	Bacteria	0.0	0.0017301636734835
species	Ruminococcus_lactaris	Bacteria	0.0005742308178195	0.006920654693934
species	Ruminococcus_sp._5_1_39BFAA	Bacteria	0.0027563079255337	0.006920654693934
species	Ruminococcus_sp._HUN007	Bacteria	0.0	0.0017301636734835
species	Ruminococcus_sp._JC304	Bacteria	0.0113697701928266	0.006920654693934
species	Ruminococcus_sp._NK3A76	Bacteria	0.0040196157247367	0.0201852428573077
species	Saccharopolyspora_spinosa	Bacteria	0.0	0.0018700824927266
species	Salinispora_arenicola	Bacteria	0.0	0.000572459737614
species	Salinispora_pacifica	Bacteria	0.0	0.000572459737614
species	Salinispora_tropica	Bacteria	0.0	0.000572459737614
species	Salmonella_bongori	Bacteria	0.0	0.0025952455102252
species	Salmonella_enterica	Bacteria	0.0003869005880807	3.68119930528408e-05
species	Sedimenticola_selenatireducens	Bacteria	0.0120588471742101	0.0
species	Sedimenticola_thiotaurini	Bacteria	0.0120588471742101	0.0
species	Selenomonas_flueggei	Bacteria	0.0020098078623683	0.0095159002041593
species	Selenomonas_infelix	Bacteria	0.0020098078623683	0.0095159002041593
species	Selenomonas_ruminantium	Bacteria	0.0	0.003460327346967
species	Selenomonas_sp._CM52	Bacteria	0.0562746201463139	0.0484445828575386
species	Selenomonas_sp._oral_taxon_126	Bacteria	0.0020098078623683	0.0095159002041593
species	Selenomonas_sp._oral_taxon_920	Bacteria	0.0020098078623683	0.0095159002041593
species	Selenomonas_sputigena	Bacteria	0.0562746201463139	0.0484445828575386
species	Senegalimassilia_anaerobia	Bacteria	0.0120588471742101	0.0242222914287693
species	Serratia_marcescens	Bacteria	0.0011525779855875	0.0
species	Serratia_nematodiphila	Bacteria	0.0011525779855875	0.0
species	Serratia_sp._2880STDY5682894	Bacteria	0.0011525779855875	0.0
species	Serratia_sp._506_PEND	Bacteria	0.0011525779855875	0.0
species	Serratia_sp._FS14	Bacteria	0.0011525779855875	0.0
species	Serratia_sp._TEL	Bacteria	0.0021258146847758	3.68119930528408e-05
species	Serratia_sp._YD25	Bacteria	0.0011525779855875	0.0
species	Serratia_ureilytica	Bacteria	0.0011525779855875	0.0
species	Shigella_boydii	Bacteria	0.0066163119455271	0.0007689616326593
species	Shigella_dysenteriae	Bacteria	0.0014441182352028	0.0
species	Shigella_flexneri	Bacteria	0.0066163119455271	0.0007689616326593
species	Shigella_sonnei	Bacteria	0.0066163119455271	0.0007689616326593
species	Shigella_sp._PAMC_28760	Bacteria	0.0066163119455271	0.0007689616326593
species	Shigella_sp._SF-2015	Bacteria	0.0062813439684657	0.0007689616326593
species	Shinella_sp._DD12	Bacteria	0.0013398719082455	0.0
species	Shinella_sp._GWS1	Bacteria	0.0023593396645193	0.0
species	Shinella_sp._HZN7	Bacteria	0.0006699359541227	0.0
species	Shinella_sp._SUS2	Bacteria	0.0023593396645193	0.0
species	Shuttleworthia_satelles	Bacteria	0.0	0.0692065469393408
species	Shuttleworthia_sp._MSX8B	Bacteria	0.0	0.0692065469393408
species	Sideroxydans_lithotrophicus	Bacteria	0.0088787089349835	0.0002232469256107
species	Simplicispira_psychrophila	Bacteria	0.0028014479951698	0.0006987199450606
species	Sinorhizobium_sp._A49	Bacteria	0.0023593396645193	0.0
species	Sneathiella_glossodoripedis	Bacteria	0.0040196157247367	0.0
species	Solirubrobacter_soli	Bacteria	0.0026797438164911	0.0
species	Solirubrobacter_sp._URHD0082	Bacteria	0.0026797438164911	0.0017301636734835
species	Sordaria_macrospora	Fungi	0.0129420948980479	0.0130583047237251
species	Sphingobacterium_sp._Ag1	Bacteria	0.077712570678243	0.7774202106185956
species	Sphingobacterium_sp._B29	Bacteria	0.077712570678243	0.7774202106185956
species	Sphingobacterium_sp._CZ-UAM	Bacteria	0.077712570678243	0.7774202106185956
species	Sphingobium_lactosutens	Bacteria	0.0003092012095951	0.0
species	Sphingobium_phenoxybenzoativorans	Bacteria	0.0003092012095951	0.0
species	Sphingobium_sp._CCH11-B1	Bacteria	0.0003092012095951	0.0
species	Sphingobium_sp._TCM1	Bacteria	0.0003092012095951	0.0
species	Sphingobium_sp._YR657	Bacteria	0.0214379505319291	0.0680531044903518
species	Sphingobium_ummariense	Bacteria	0.0003092012095951	0.0
species	Sphingobium_yanoikuyae	Bacteria	0.0214379505319291	0.0680531044903518
species	Sphingomonadales_bacterium_EhC05	Bacteria	0.0	0.0002563205442197
species	Sphingomonas_adhaesiva	Bacteria	0.0081025267559081	0.0153869222695134
species	Sphingomonas_asaccharolytica	Bacteria	0.0122630647907017	0.0147577422412146
species	Sphingomonas_astaxanthinifaciens	Bacteria	0.0003092012095951	0.0
species	Sphingomonas_changbaiensis	Bacteria	0.0003092012095951	0.0016148194285846
